Number of features,Number of samples,Execution time,Fitness,Train score,Test time,Number of trees
2816,1055,48.6302,0.6192,0.0,0.0761,10
2825,1055,51.4686,0.5505,0.0,0.0632,10
2800,1055,50.135,0.5849,0.0,0.0665,10
2740,1055,51.2044,0.6126,0.0,0.0741,10
2793,1055,48.1593,0.5715,0.0,0.0599,10
2754,1055,48.5494,0.5786,0.0,0.0659,10
2838,1055,54.4485,0.5512,0.0,0.0799,10
2796,1055,51.8515,0.5989,0.0,0.0674,10
2793,1055,50.6084,0.6121,0.0,0.0771,10
2813,1055,51.8419,0.5949,0.0,0.0601,10
2838,1055,51.1493,0.5572,0.0,0.0567,10
2826,1055,48.455,0.5711,0.0,0.0583,10
2803,1055,50.6011,0.6018,0.0,0.0797,10
2848,1055,49.1877,0.5954,0.0,0.0778,10
2798,1055,50.8402,0.5459,0.0,0.0701,10
2856,1055,50.5264,0.6226,0.0,0.0556,10
2882,1055,51.1954,0.5778,0.0,0.0867,10
2829,1055,49.5606,0.5903,0.0,0.0607,10
2777,1055,48.6121,0.6103,0.0,0.0778,10
2842,1055,49.8083,0.6068,0.0,0.0628,10
2869,1055,53.4911,0.5759,0.0,0.0748,10
2808,1055,47.9262,0.5623,0.0,0.067,10
2833,1055,52.977,0.588,0.0,0.0743,10
2754,1055,46.2032,0.5796,0.0,0.0816,10
2831,1055,49.4602,0.6048,0.0,0.0963,10
2872,1055,47.6035,0.5649,0.0,0.0566,10
2763,1055,50.1613,0.6118,0.0,0.063,10
2834,1055,53.4614,0.6031,0.0,0.1008,10
2851,1055,52.3039,0.5821,0.0,0.0765,10
2796,1055,48.8311,0.5733,0.0,0.0646,10
2728,1055,52.8684,0.5526,0.0,0.0817,10
2840,1055,49.2422,0.608,0.0,0.0748,10
2855,1055,49.8849,0.5409,0.0,0.0777,10
2764,1055,49.5767,0.5783,0.0,0.0481,10
2815,1055,51.7328,0.5703,0.0,0.0944,10
2820,1055,48.3953,0.5741,0.0,0.0686,10
2743,1055,46.2113,0.5531,0.0,0.0606,10
2773,1055,48.7266,0.5555,0.0,0.0635,10
2850,1055,49.3573,0.6318,0.0,0.0735,10
2817,1055,50.4269,0.5325,0.0,0.0682,10
2778,1055,49.9412,0.6113,0.0,0.0596,10
2818,1055,52.5852,0.6083,0.0,0.0546,10
2777,1055,48.7213,0.53,0.0,0.0536,10
2835,1055,49.9307,0.598,0.0,0.0485,10
2756,1055,48.2101,0.5417,0.0,0.0758,10
2830,1055,49.2163,0.6121,0.0,0.0569,10
2872,1055,52.687,0.5457,0.0,0.0504,10
2864,1055,52.0205,0.5599,0.0,0.0584,10
2753,1055,47.5983,0.5987,0.0,0.0631,10
2686,1055,50.9715,0.6067,0.0,0.0822,10
2692,1055,52.1983,0.5869,0.0,0.0711,10
2694,1055,51.1777,0.5745,0.0,0.0496,10
2665,1055,46.1641,0.5758,0.0,0.0472,10
2758,1055,49.8925,0.5506,0.0,0.0643,10
2719,1055,49.7491,0.608,0.0,0.0511,10
2729,1055,46.2334,0.5959,0.0,0.0802,10
2754,1055,50.2483,0.5194,0.0,0.0589,10
2700,1055,47.9194,0.5696,0.0,0.0741,10
2693,1055,47.5777,0.5568,0.0,0.0543,10
2756,1055,48.6575,0.5539,0.0,0.0682,10
2740,1055,49.3135,0.5385,0.0,0.0867,10
2721,1055,46.5018,0.5298,0.0,0.0594,10
2695,1055,45.6817,0.5505,0.0,0.0743,10
2685,1055,49.8675,0.5332,0.0,0.0737,10
2744,1055,46.3762,0.6045,0.0,0.0486,10
2660,1055,50.0077,0.5675,0.0,0.0648,10
2743,1055,49.8075,0.5855,0.0,0.0697,10
2764,1055,47.9456,0.5988,0.0,0.0841,10
2780,1055,48.8559,0.5749,0.0,0.0733,10
2774,1055,48.875,0.5808,0.0,0.0868,10
2690,1055,51.64,0.5587,0.0,0.082,10
2691,1055,50.7838,0.5817,0.0,0.0822,10
2683,1055,47.2136,0.5521,0.0,0.0818,10
2774,1055,50.4594,0.5672,0.0,0.0919,10
2752,1055,50.611,0.617,0.0,0.0732,10
2689,1055,48.409,0.564,0.0,0.0812,10
2727,1055,52.5735,0.6452,0.0,0.0617,10
2733,1055,48.9401,0.5812,0.0,0.0642,10
2761,1055,50.2525,0.575,0.0,0.097,10
2754,1055,51.2938,0.5784,0.0,0.0739,10
2753,1055,51.3167,0.6004,0.0,0.0662,10
2738,1055,49.0966,0.6376,0.0,0.0556,10
2747,1055,50.2539,0.6058,0.0,0.0833,10
2701,1055,49.9985,0.5783,0.0,0.0649,10
2747,1055,47.2262,0.6042,0.0,0.0519,10
2721,1055,50.1814,0.6103,0.0,0.0663,10
4099,1055,62.2519,0.6377,0.0,0.0863,10
2649,1055,47.4896,0.5971,0.0,0.0859,10
2741,1055,50.0909,0.5735,0.0,0.0594,10
2721,1055,50.7405,0.5501,0.0,0.0714,10
2726,1055,50.6374,0.5889,0.0,0.0565,10
2681,1055,47.7864,0.5535,0.0,0.0773,10
2775,1055,48.0592,0.6508,0.0,0.0658,10
2687,1055,49.0677,0.561,0.0,0.0657,10
2734,1055,49.6162,0.5871,0.0,0.0796,10
2663,1055,48.1697,0.5686,0.0,0.0907,10
2664,1055,48.4403,0.5825,0.0,0.0673,10
2750,1055,48.9678,0.552,0.0,0.0648,10
2685,1055,48.21,0.5244,0.0,0.0542,10
2683,1055,46.7453,0.5686,0.0,0.0592,10
2723,1055,50.5607,0.5976,0.0,0.0435,10
2751,1055,48.4148,0.5856,0.0,0.0841,10
2755,1055,49.4789,0.5975,0.0,0.0866,10
2787,1055,52.0146,0.5759,0.0,0.0636,10
2723,1055,48.3405,0.6308,0.0,0.0764,10
2736,1055,49.9372,0.5806,0.0,0.071,10
2716,1055,52.9393,0.6262,0.0,0.0606,10
2731,1055,51.3203,0.5525,0.0,0.0669,10
2687,1055,49.4693,0.6114,0.0,0.0719,10
2748,1055,49.6138,0.5854,0.0,0.0297,10
2735,1055,50.9975,0.588,0.0,0.083,10
2770,1055,50.6946,0.5379,0.0,0.0703,10
2726,1055,48.4032,0.601,0.0,0.0648,10
2694,1055,46.4962,0.5525,0.0,0.0737,10
2705,1055,49.2559,0.5672,0.0,0.0605,10
2698,1055,48.2047,0.6121,0.0,0.083,10
2727,1055,49.6938,0.6121,0.0,0.0821,10
2713,1055,51.3039,0.5728,0.0,0.0714,10
2736,1055,49.7989,0.6267,0.0,0.09,10
2692,1055,49.5971,0.6009,0.0,0.0829,10
2700,1055,49.3079,0.5645,0.0,0.053,10
2727,1055,49.3155,0.5404,0.0,0.064,10
2740,1055,49.9501,0.5307,0.0,0.0697,10
2736,1055,47.5673,0.6117,0.0,0.0707,10
2706,1055,46.1866,0.6001,0.0,0.0775,10
2726,1055,51.9455,0.5887,0.0,0.0946,10
2707,1055,50.1202,0.5848,0.0,0.0626,10
2703,1055,45.9498,0.5856,0.0,0.0462,10
2788,1055,46.8484,0.5541,0.0,0.048,10
2720,1055,45.2546,0.5876,0.0,0.0582,10
2720,1055,49.6319,0.5633,0.0,0.0536,10
2708,1055,51.4289,0.5741,0.0,0.0902,10
2735,1055,50.8374,0.5648,0.0,0.0665,10
2696,1055,49.634,0.586,0.0,0.0646,10
2675,1055,49.9066,0.5825,0.0,0.074,10
2711,1055,45.9516,0.5789,0.0,0.0658,10
2729,1055,51.8895,0.5839,0.0,0.0632,10
2788,1055,48.9427,0.5694,0.0,0.0923,10
2696,1055,47.9692,0.5753,0.0,0.0712,10
2660,1055,48.5923,0.5562,0.0,0.0741,10
2657,1055,46.7716,0.6302,0.0,0.0673,10
2643,1055,47.5538,0.5345,0.0,0.0586,10
2645,1055,50.4433,0.6272,0.0,0.0702,10
2678,1055,50.0129,0.5521,0.0,0.079,10
2682,1055,48.8241,0.5781,0.0,0.0511,10
2684,1055,51.2552,0.5968,0.0,0.0854,10
2686,1055,50.4655,0.5579,0.0,0.0717,10
2673,1055,50.0394,0.6171,0.0,0.0728,10
2700,1055,50.7408,0.6391,0.0,0.0566,10
2689,1055,47.4954,0.5857,0.0,0.0691,10
2719,1055,50.6759,0.6047,0.0,0.0601,10
2658,1055,46.4854,0.5977,0.0,0.0593,10
2702,1055,51.8756,0.5708,0.0,0.0559,10
2661,1055,49.9759,0.5802,0.0,0.0699,10
2710,1055,49.2353,0.5861,0.0,0.0436,10
2678,1055,46.2045,0.5655,0.0,0.0579,10
2695,1055,49.6446,0.6076,0.0,0.0723,10
2666,1055,45.7132,0.5446,0.0,0.0657,10
2762,1055,49.4594,0.5933,0.0,0.0906,10
2754,1055,51.4866,0.5529,0.0,0.0757,10
2732,1055,52.0338,0.6397,0.0,0.0788,10
2695,1055,49.678,0.6075,0.0,0.0696,10
2677,1055,48.0748,0.5645,0.0,0.0728,10
2755,1055,49.7912,0.5996,0.0,0.0734,10
2667,1055,49.2298,0.5884,0.0,0.0607,10
2704,1055,50.7549,0.5675,0.0,0.0644,10
2671,1055,49.0782,0.5968,0.0,0.0596,10
2671,1055,47.3468,0.6016,0.0,0.0794,10
2678,1055,47.7817,0.5608,0.0,0.0679,10
2689,1055,49.7839,0.6338,0.0,0.0723,10
2705,1055,52.3995,0.5765,0.0,0.0756,10
2673,1055,48.3831,0.5821,0.0,0.0752,10
2666,1055,50.7635,0.5388,0.0,0.0716,10
2635,1055,48.9552,0.6386,0.0,0.0421,10
2719,1055,48.1604,0.6079,0.0,0.0771,10
2648,1055,49.4531,0.5834,0.0,0.0815,10
4099,1055,61.6559,0.5797,0.0,0.0768,10
2722,1055,49.5276,0.6313,0.0,0.0809,10
2656,1055,49.4832,0.611,0.0,0.0781,10
2713,1055,52.2875,0.537,0.0,0.0537,10
2665,1055,50.9588,0.5707,0.0,0.0623,10
2673,1055,47.5709,0.6004,0.0,0.0688,10
2717,1055,49.9973,0.557,0.0,0.0569,10
2660,1055,49.2249,0.5504,0.0,0.0505,10
2699,1055,49.4641,0.5572,0.0,0.0612,10
2664,1055,48.5585,0.5634,0.0,0.0565,10
2706,1055,50.9686,0.6114,0.0,0.0551,10
2699,1055,48.7542,0.5944,0.0,0.0504,10
2654,1055,49.6253,0.5975,0.0,0.0486,10
2672,1055,51.5622,0.6128,0.0,0.0637,10
2644,1055,48.5937,0.5916,0.0,0.0519,10
2676,1055,50.3063,0.5557,0.0,0.0805,10
2692,1055,48.4214,0.6057,0.0,0.0815,10
2687,1055,48.4972,0.58,0.0,0.0681,10
2647,1055,47.0336,0.5815,0.0,0.0758,10
2664,1055,46.8741,0.6026,0.0,0.0651,10
2624,1055,49.2989,0.5452,0.0,0.0536,10
2720,1055,52.1654,0.6155,0.0,0.0693,10
2678,1055,48.9133,0.5832,0.0,0.0662,10
2676,1055,50.6861,0.5595,0.0,0.0723,10
2726,1055,49.0379,0.5585,0.0,0.0761,10
2676,1055,49.0753,0.5751,0.0,0.0647,10
2673,1055,47.407,0.535,0.0,0.0544,10
2676,1055,48.9787,0.6385,0.0,0.0607,10
2681,1055,50.0448,0.6071,0.0,0.0731,10
2689,1055,47.0758,0.5822,0.0,0.0568,10
2631,1055,50.5906,0.5637,0.0,0.0796,10
2686,1055,50.6812,0.5779,0.0,0.0794,10
2677,1055,45.8946,0.5215,0.0,0.0421,10
2674,1055,48.7773,0.5749,0.0,0.0501,10
2677,1055,46.5511,0.6371,0.0,0.0736,10
2711,1055,49.1799,0.5861,0.0,0.0589,10
2720,1055,49.1614,0.5328,0.0,0.0647,10
2648,1055,48.9708,0.5544,0.0,0.0478,10
2672,1055,47.9609,0.5829,0.0,0.0872,10
2622,1055,49.7986,0.5546,0.0,0.0645,10
2673,1055,47.3834,0.5772,0.0,0.0697,10
2664,1055,51.5469,0.5901,0.0,0.0746,10
2719,1055,49.8047,0.5942,0.0,0.0646,10
2684,1055,48.8357,0.6061,0.0,0.0854,10
2672,1055,46.5813,0.6371,0.0,0.0865,10
2681,1055,48.001,0.5982,0.0,0.0716,10
2628,1055,49.6593,0.6143,0.0,0.0817,10
2678,1055,47.4982,0.6269,0.0,0.0641,10
2685,1055,50.2361,0.5504,0.0,0.0701,10
2682,1055,48.5572,0.5946,0.0,0.059,10
2689,1055,50.357,0.5888,0.0,0.0788,10
2713,1055,50.104,0.572,0.0,0.0692,10
2686,1055,50.152,0.5603,0.0,0.0733,10
2661,1055,48.1098,0.5741,0.0,0.067,10
2675,1055,48.6516,0.5559,0.0,0.0719,10
2693,1055,46.2167,0.5892,0.0,0.0666,10
2631,1055,49.1697,0.6579,0.0,0.066,10
2724,1055,49.1969,0.599,0.0,0.0828,10
2673,1055,48.0003,0.6283,0.0,0.0707,10
2614,1055,50.2022,0.5374,0.0,0.0664,10
2661,1055,45.4597,0.5823,0.0,0.0929,10
2653,1055,49.309,0.6013,0.0,0.0803,10
2613,1055,48.4064,0.5557,0.0,0.0488,10
2670,1055,49.7486,0.5541,0.0,0.0786,10
2694,1055,49.9316,0.5584,0.0,0.0884,10
2717,1055,47.9736,0.5615,0.0,0.0788,10
2621,1055,48.2649,0.5974,0.0,0.0606,10
2670,1055,47.8957,0.5801,0.0,0.067,10
2654,1055,44.3119,0.6414,0.0,0.0952,10
2671,1055,48.6406,0.5967,0.0,0.0602,10
2622,1055,50.0169,0.5796,0.0,0.0542,10
2637,1055,45.0282,0.5976,0.0,0.0678,10
2706,1055,45.7705,0.5622,0.0,0.0805,10
2681,1055,49.8425,0.5598,0.0,0.0722,10
2657,1055,47.4775,0.5761,0.0,0.0411,10
2642,1055,47.441,0.5583,0.0,0.0435,10
2728,1055,49.3845,0.5528,0.0,0.0905,10
2686,1055,47.8987,0.5932,0.0,0.0852,10
2649,1055,48.3866,0.5928,0.0,0.0474,10
2625,1055,49.0794,0.5532,0.0,0.0589,10
2644,1055,47.7731,0.5639,0.0,0.0469,10
2671,1055,48.3615,0.5691,0.0,0.0775,10
2654,1055,45.8131,0.5618,0.0,0.0525,10
2584,1055,50.4643,0.5709,0.0,0.0748,10
2687,1055,49.4264,0.5554,0.0,0.071,10
2676,1055,48.9093,0.5654,0.0,0.0695,10
2628,1055,47.7806,0.5375,0.0,0.0499,10
2651,1055,48.429,0.5729,0.0,0.0735,10
2676,1055,50.4724,0.582,0.0,0.073,10
2657,1055,49.209,0.6031,0.0,0.0715,10
4099,1055,64.6974,0.6278,0.0,0.1229,10
2602,1055,49.4457,0.5896,0.0,0.0618,10
2659,1055,52.4208,0.5923,0.0,0.044,10
2700,1055,47.1148,0.5465,0.0,0.0796,10
2602,1055,51.5387,0.5839,0.0,0.0658,10
2671,1055,48.7066,0.5869,0.0,0.0664,10
2699,1055,49.7836,0.6021,0.0,0.0689,10
2664,1055,48.8716,0.5722,0.0,0.0637,10
2651,1055,50.8991,0.6019,0.0,0.0672,10
2652,1055,46.9873,0.5779,0.0,0.0628,10
2682,1055,53.6914,0.5524,0.0,0.0736,10
2628,1055,46.8627,0.5465,0.0,0.0833,10
2674,1055,48.7859,0.5816,0.0,0.0834,10
2629,1055,49.8929,0.5627,0.0,0.0903,10
2650,1055,50.0116,0.5594,0.0,0.0783,10
2669,1055,48.664,0.6003,0.0,0.0761,10
2658,1055,51.8749,0.5761,0.0,0.0807,10
2616,1055,46.2132,0.608,0.0,0.07,10
2660,1055,48.5741,0.5635,0.0,0.0656,10
2637,1055,50.1845,0.6409,0.0,0.0763,10
2684,1055,52.7017,0.6171,0.0,0.0665,10
2695,1055,47.6605,0.5797,0.0,0.0631,10
2717,1055,49.0,0.5898,0.0,0.0794,10
2650,1055,50.2624,0.5441,0.0,0.0767,10
2695,1055,49.2558,0.6134,0.0,0.0688,10
2638,1055,51.0843,0.5555,0.0,0.051,10
2656,1055,49.126,0.5816,0.0,0.065,10
2620,1055,48.8508,0.5369,0.0,0.0667,10
2663,1055,50.2226,0.5767,0.0,0.085,10
2633,1055,47.1989,0.5269,0.0,0.0552,10
2589,1055,45.961,0.599,0.0,0.0531,10
2616,1055,49.6778,0.6276,0.0,0.0825,10
2691,1055,49.5995,0.5948,0.0,0.0713,10
2587,1055,45.9234,0.5615,0.0,0.0656,10
2650,1055,44.6023,0.5727,0.0,0.0484,10
2711,1055,51.5007,0.6378,0.0,0.0695,10
2619,1055,49.9777,0.534,0.0,0.0735,10
2648,1055,48.1402,0.5755,0.0,0.0567,10
2639,1055,49.8621,0.6032,0.0,0.0606,10
2623,1055,47.962,0.57,0.0,0.0747,10
2705,1055,49.5577,0.5854,0.0,0.0616,10
2629,1055,48.4848,0.5757,0.0,0.0642,10
2666,1055,51.0559,0.5982,0.0,0.0541,10
2610,1055,49.4001,0.5554,0.0,0.0538,10
2698,1055,49.7701,0.5679,0.0,0.0723,10
2670,1055,49.6875,0.6296,0.0,0.0843,10
2639,1055,48.3618,0.6094,0.0,0.0709,10
2691,1055,45.6343,0.5824,0.0,0.0774,10
2667,1055,50.2909,0.5751,0.0,0.0702,10
2664,1055,48.0639,0.605,0.0,0.0587,10
2678,1055,49.6006,0.6445,0.0,0.055,10
2684,1055,46.5492,0.6105,0.0,0.0478,10
2639,1055,48.6048,0.6534,0.0,0.0601,10
2634,1055,48.4653,0.6073,0.0,0.0617,10
2662,1055,49.5323,0.5686,0.0,0.0738,10
2637,1055,48.2324,0.5859,0.0,0.0812,10
2630,1055,47.7828,0.5535,0.0,0.0603,10
2625,1055,47.9941,0.5652,0.0,0.0692,10
2630,1055,48.6098,0.5319,0.0,0.0697,10
2624,1055,47.9599,0.5385,0.0,0.0476,10
2655,1055,48.7534,0.566,0.0,0.0716,10
2681,1055,49.69,0.5985,0.0,0.0936,10
2647,1055,49.6146,0.5588,0.0,0.0738,10
2643,1055,48.0646,0.6017,0.0,0.0729,10
2624,1055,50.247,0.6397,0.0,0.0547,10
2687,1055,48.5886,0.589,0.0,0.0586,10
2645,1055,47.6176,0.54,0.0,0.0703,10
2630,1055,51.7826,0.5426,0.0,0.0774,10
2596,1055,47.252,0.5956,0.0,0.0677,10
2639,1055,48.3607,0.6079,0.0,0.0837,10
2642,1055,48.6639,0.5746,0.0,0.0729,10
2620,1055,49.2603,0.5375,0.0,0.0691,10
2665,1055,50.2882,0.541,0.0,0.0915,10
2661,1055,47.8072,0.5067,0.0,0.0838,10
2695,1055,48.4841,0.5673,0.0,0.0859,10
2649,1055,49.376,0.5471,0.0,0.0657,10
2719,1055,47.7842,0.543,0.0,0.0704,10
2675,1055,47.3631,0.58,0.0,0.089,10
2652,1055,47.4156,0.5541,0.0,0.0803,10
2626,1055,46.4174,0.6015,0.0,0.0557,10
2666,1055,49.5344,0.5701,0.0,0.06,10
2708,1055,51.4266,0.5623,0.0,0.0787,10
2672,1055,49.5601,0.5847,0.0,0.0679,10
2656,1055,47.1218,0.6161,0.0,0.0737,10
2706,1055,48.2213,0.5971,0.0,0.065,10
2619,1055,48.2995,0.5617,0.0,0.0651,10
2633,1055,49.5503,0.5864,0.0,0.0753,10
2655,1055,49.3588,0.5996,0.0,0.0662,10
2681,1055,50.57,0.5892,0.0,0.0664,10
2653,1055,50.8734,0.5741,0.0,0.0574,10
4099,1055,62.9293,0.6151,0.0,0.0675,10
2681,1055,48.2033,0.5669,0.0,0.0792,10
2613,1055,50.9715,0.6059,0.0,0.0474,10
2639,1055,49.1071,0.5551,0.0,0.0806,10
2666,1055,50.3655,0.5876,0.0,0.0551,10
2697,1055,48.8393,0.5698,0.0,0.044,10
2641,1055,49.5422,0.6039,0.0,0.0593,10
2617,1055,48.9577,0.6369,0.0,0.0637,10
2642,1055,49.512,0.6089,0.0,0.0643,10
2644,1055,49.4893,0.5568,0.0,0.0748,10
2670,1055,46.9821,0.5489,0.0,0.0731,10
2644,1055,49.0211,0.6268,0.0,0.0719,10
2660,1055,51.9793,0.5389,0.0,0.0558,10
2652,1055,47.5578,0.5851,0.0,0.0765,10
2663,1055,50.1475,0.5907,0.0,0.0549,10
2662,1055,50.7341,0.5927,0.0,0.0833,10
2634,1055,51.1293,0.5848,0.0,0.0681,10
2651,1055,47.485,0.5633,0.0,0.083,10
2665,1055,48.2815,0.5739,0.0,0.0694,10
2618,1055,49.9756,0.5936,0.0,0.0687,10
2642,1055,49.0977,0.5991,0.0,0.06,10
2675,1055,49.7664,0.6153,0.0,0.0657,10
2704,1055,50.0049,0.5474,0.0,0.0593,10
2691,1055,51.2244,0.5545,0.0,0.0756,10
2671,1055,47.3848,0.5805,0.0,0.0427,10
2658,1055,48.516,0.608,0.0,0.0782,10
2595,1055,49.3886,0.5637,0.0,0.0688,10
2652,1055,49.2094,0.6535,0.0,0.0763,10
2688,1055,46.2337,0.5743,0.0,0.0838,10
2614,1055,49.0727,0.5635,0.0,0.0765,10
2589,1055,47.994,0.5905,0.0,0.0721,10
2576,1055,47.3899,0.5992,0.0,0.0611,10
2653,1055,49.1681,0.5915,0.0,0.1007,10
2652,1055,48.6263,0.5608,0.0,0.0875,10
2619,1055,50.6977,0.538,0.0,0.068,10
2679,1055,46.6857,0.6128,0.0,0.0608,10
2624,1055,48.2837,0.5524,0.0,0.0586,10
2596,1055,49.317,0.5382,0.0,0.0562,10
2648,1055,48.5592,0.6459,0.0,0.0564,10
2607,1055,49.0974,0.5444,0.0,0.0641,10
2665,1055,46.2572,0.5796,0.0,0.0593,10
2647,1055,46.7793,0.6143,0.0,0.0821,10
2639,1055,51.1018,0.5613,0.0,0.0722,10
2604,1055,47.1862,0.5903,0.0,0.0566,10
2654,1055,45.9256,0.5962,0.0,0.0709,10
2679,1055,51.9805,0.5749,0.0,0.0723,10
2705,1055,50.4038,0.6119,0.0,0.0698,10
2714,1055,52.1019,0.5583,0.0,0.0747,10
2671,1055,49.2206,0.5733,0.0,0.0694,10
2665,1055,47.6182,0.545,0.0,0.0757,10
2624,1055,50.3023,0.5982,0.0,0.0739,10
2657,1055,47.5486,0.5703,0.0,0.0608,10
3685,564,12.0319,0.6121,0.0,0.0565,10
4502,564,14.1151,0.5452,0.0,0.0692,10
2782,564,11.2248,0.5704,0.0,0.066,10
2534,564,10.3691,0.5999,0.0,0.0463,10
2454,564,9.5693,0.5614,0.0,0.0602,10
4839,564,14.7335,0.5699,0.0,0.0699,10
4427,564,13.4219,0.598,0.0,0.0632,10
7083,564,17.3771,0.5434,0.0,0.0987,10
7290,564,18.2409,0.5677,0.0,0.0894,10
8365,564,18.9575,0.5398,0.0,0.1321,10
2648,564,10.343,0.5762,0.0,0.0525,10
6763,564,17.0534,0.5522,0.0,0.1081,10
915,564,6.5579,0.5893,0.0,0.0359,10
803,564,6.1107,0.5456,0.0,0.0227,10
2004,564,9.5071,0.5984,0.0,0.056,10
2251,564,9.9506,0.5813,0.0,0.045,10
4814,564,14.3012,0.5513,0.0,0.0938,10
7996,564,18.3515,0.5592,0.0,0.1242,10
1611,564,8.531,0.5462,0.0,0.033,10
29,564,2.1682,0.5584,0.0,0.0237,10
3202,564,11.885,0.5693,0.0,0.0606,10
8626,564,18.6824,0.559,0.0,0.0974,10
4588,564,13.9451,0.5836,0.0,0.0658,10
571,564,5.3742,0.6397,0.0,0.0136,10
2714,564,11.214,0.5771,0.0,0.0593,10
2868,564,10.8893,0.5296,0.0,0.0574,10
1871,564,9.3391,0.5505,0.0,0.036,10
391,564,4.3597,0.5552,0.0,0.028,10
3052,564,11.2476,0.607,0.0,0.0469,10
2676,564,10.8884,0.5714,0.0,0.0488,10
6018,564,16.1387,0.5745,0.0,0.0731,10
217,564,3.6615,0.5304,0.0,0.0244,10
3335,564,11.751,0.5684,0.0,0.0541,10
5396,564,15.169,0.5958,0.0,0.1045,10
4385,564,12.9325,0.5965,0.0,0.0842,10
3916,564,12.7434,0.5594,0.0,0.0539,10
4503,564,13.9232,0.5591,0.0,0.0703,10
3003,564,11.121,0.5699,0.0,0.0509,10
6437,564,16.6645,0.6118,0.0,0.0901,10
3818,564,12.2814,0.5276,0.0,0.0808,10
2980,564,11.1384,0.5874,0.0,0.0551,10
812,564,6.4582,0.5909,0.0,0.0467,10
5756,564,15.2011,0.5898,0.0,0.0961,10
577,564,5.2611,0.5653,0.0,0.0307,10
8908,564,19.4571,0.5373,0.0,0.0909,10
3828,564,12.2962,0.5489,0.0,0.072,10
7233,564,18.0041,0.5108,0.0,0.0698,10
5399,564,15.3703,0.526,0.0,0.0726,10
3008,564,11.4177,0.5885,0.0,0.0626,10
3475,564,11.6057,0.6101,0.0,0.0576,10
4915,564,14.4916,0.5963,0.0,0.0768,10
2421,564,10.3513,0.5865,0.0,0.0536,10
7172,564,16.9076,0.6223,0.0,0.0834,10
7961,564,18.9559,0.5996,0.0,0.1262,10
2536,564,10.7701,0.536,0.0,0.0695,10
6824,564,17.4493,0.5096,0.0,0.0861,10
790,564,6.4943,0.5562,0.0,0.0557,10
797,564,6.3132,0.5548,0.0,0.041,10
4475,564,13.597,0.5994,0.0,0.0742,10
4640,564,14.4098,0.5629,0.0,0.0787,10
7562,564,17.3384,0.5711,0.0,0.0771,10
4777,564,14.2003,0.5415,0.0,0.0726,10
8807,564,19.2023,0.6137,0.0,0.1245,10
8579,564,18.6575,0.5724,0.0,0.1055,10
8977,564,19.6128,0.5739,0.0,0.11,10
1951,564,8.8485,0.5324,0.0,0.0518,10
2327,564,10.4701,0.5527,0.0,0.0488,10
8994,564,19.5614,0.5347,0.0,0.1097,10
192,564,3.5169,0.5659,0.0,0.0204,10
2715,564,10.9167,0.5635,0.0,0.0266,10
7790,564,18.2064,0.6041,0.0,0.1116,10
3678,564,12.8234,0.5785,0.0,0.0544,10
6797,564,17.3693,0.6118,0.0,0.081,10
3664,564,12.5667,0.581,0.0,0.0591,10
4323,564,13.6611,0.6113,0.0,0.0819,10
8337,564,18.7507,0.5753,0.0,0.1262,10
3341,564,12.4183,0.5676,0.0,0.0649,10
7433,564,18.3553,0.6256,0.0,0.0739,10
133,564,3.1427,0.5442,0.0,0.0228,10
2937,564,11.0804,0.6223,0.0,0.0672,10
1626,564,8.7482,0.5832,0.0,0.0447,10
6393,564,16.2206,0.5375,0.0,0.0927,10
8384,564,18.6353,0.5904,0.0,0.1047,10
5400,564,15.266,0.6004,0.0,0.0871,10
6772,564,17.0919,0.5809,0.0,0.0909,10
5357,564,15.7225,0.5872,0.0,0.0797,10
6000,564,15.9004,0.5729,0.0,0.068,10
2627,564,10.8062,0.5861,0.0,0.0419,10
2947,564,11.1973,0.6027,0.0,0.0455,10
145,564,3.3119,0.5949,0.0,0.0288,10
3685,564,11.9116,0.5068,0.0,0.0484,10
4502,564,13.8554,0.5371,0.0,0.0574,10
2782,564,10.5903,0.5886,0.0,0.0607,10
2534,564,10.6087,0.5512,0.0,0.0502,10
2454,564,9.8866,0.5987,0.0,0.0463,10
4839,564,14.8906,0.5859,0.0,0.0518,10
4427,564,13.8178,0.6021,0.0,0.0517,10
7083,564,17.8239,0.539,0.0,0.0931,10
7290,564,17.6523,0.5738,0.0,0.0826,10
8365,564,19.2511,0.5321,0.0,0.1035,10
2648,564,10.0357,0.551,0.0,0.0528,10
6763,564,16.8868,0.569,0.0,0.0839,10
915,564,6.4818,0.5779,0.0,0.0304,10
803,564,5.876,0.5512,0.0,0.0273,10
2004,564,10.0116,0.5885,0.0,0.0364,10
2251,564,9.847,0.5948,0.0,0.0539,10
4814,564,14.5361,0.6392,0.0,0.0817,10
7996,564,18.1148,0.5431,0.0,0.1199,10
1611,564,8.5429,0.53,0.0,0.0577,10
29,564,2.1781,0.5388,0.0,0.0234,10
3202,564,11.3723,0.5986,0.0,0.061,10
8626,564,19.0667,0.5236,0.0,0.1386,10
4588,564,13.3766,0.5516,0.0,0.0742,10
571,564,5.4054,0.5886,0.0,0.0405,10
2714,564,11.4992,0.581,0.0,0.049,10
2868,564,11.1274,0.5636,0.0,0.0485,10
1871,564,9.1337,0.5927,0.0,0.0608,10
391,564,4.3992,0.5264,0.0,0.0201,10
3052,564,11.0488,0.6032,0.0,0.0415,10
