Number of features,Number of samples,Execution time,Fitness,Train score,Number of clusters,Algorithm,Scoring method
8,100,0.0444,-0.2994,0.0,2,1,2
98,582,0.0784,-1.0886,0.0,2,1,2
54,526,0.068,-0.5806,0.0,2,1,2
50,526,0.0698,-0.5815,0.0,2,1,2
81,158,0.0474,0.4949,0.0,2,1,1
269,510,0.0947,-1.203,0.0,2,1,2
63,526,0.0716,-0.5806,0.0,2,1,2
33,526,0.0675,-0.5811,0.0,2,1,2
2344,510,0.2246,-1.2032,0.0,2,1,2
49,526,0.0617,-0.5814,0.0,2,1,2
591,150,0.0649,-2.6546,0.0,2,1,2
42,526,0.066,-0.5814,0.0,2,1,2
8,526,0.0615,-0.5807,0.0,2,1,2
930,582,0.1692,-1.0887,0.0,2,1,2
239,403,0.0856,-2.3161,0.0,2,1,2
84,510,0.0813,-1.2233,0.0,2,1,2
6,526,0.065,-0.5757,0.0,2,1,2
36,526,0.0656,-0.5813,0.0,2,1,2
25,526,0.0624,-0.5811,0.0,2,1,2
9,526,0.0649,-0.5709,0.0,2,1,2
353,582,0.1035,-1.0855,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
1211,508,3.5372,-2.2798,0.0,2,2,2
2213,150,0.1054,-2.6569,0.0,2,1,2
4181,403,0.3529,-2.3134,0.0,2,1,2
25,526,0.0738,-0.5803,0.0,2,1,2
1214,508,7.2763,-2.2795,0.0,2,2,2
25,526,0.0655,-0.5813,0.0,2,1,2
2212,510,0.2474,-1.2014,0.0,2,1,2
841,403,0.1145,-2.3259,0.0,2,1,2
1203,508,0.171,-2.2808,0.0,2,2,2
67,100,0.0472,-0.2988,0.0,2,1,2
1092,508,1.9763,-2.2822,0.0,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
2018,582,0.2314,-1.0887,0.0,2,1,2
150,526,0.0652,-0.5815,0.0,2,1,2
74,526,0.0638,-0.5815,0.0,2,1,2
8855,1068,1.8982,-0.7806,0.0,2,1,2
48,526,0.0568,-0.5815,0.0,2,1,2
433,158,0.0513,-0.3183,0.0,2,1,2
25,526,0.0614,-0.5813,0.0,2,1,2
376,510,0.1054,-1.1428,0.0,2,1,2
1140,508,7.9479,-2.2813,0.0,2,2,2
308,158,0.0529,-0.3175,0.0,2,1,2
105,526,0.0705,-0.5814,0.0,2,1,2
3689,582,0.4706,-1.0887,0.0,2,1,2
65,526,0.0664,-0.5811,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
261,1068,0.1159,-0.7807,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
1223,508,0.1768,-2.2804,0.0,2,2,2
410,510,0.1009,-1.1751,0.0,2,1,2
235,1068,0.1395,-0.779,0.0,2,1,2
1041,150,0.0824,-2.6564,0.0,2,1,2
55,526,0.0714,-0.5812,0.0,2,1,2
55,526,0.0633,-0.581,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
7,526,0.0717,-0.5812,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
611,403,0.0889,-2.3259,0.0,2,1,2
1913,150,0.0875,-2.6555,0.0,2,1,2
26,526,0.0663,-0.5814,0.0,2,1,2
85,526,0.0705,-0.5815,0.0,2,1,2
367,510,0.1315,-1.1478,0.0,2,1,2
1167,150,0.0903,-2.6588,0.0,2,1,2
377,403,0.0784,-2.3259,0.0,2,1,2
813,510,0.1385,-1.1474,0.0,2,1,2
6585,150,0.1946,-2.6506,0.0,2,1,2
17,526,0.0679,-0.5789,0.0,2,1,2
65,526,0.0604,-0.5814,0.0,2,1,2
8,100,0.045,-0.2986,0.0,2,1,2
10,526,0.066,-0.5756,0.0,2,1,2
6710,510,0.685,-1.2024,0.0,2,1,2
389,582,0.0977,-1.0887,0.0,2,1,2
45,158,0.0462,0.5581,0.0,2,1,1
522,150,0.0631,-2.6548,0.0,2,1,2
107,158,0.0516,-0.3177,0.0,2,1,2
5811,1068,1.4716,-0.7807,0.0,2,1,2
56,526,0.0668,-0.5814,0.0,2,1,2
118,158,0.0447,0.5988,0.0,2,1,1
534,510,0.1127,-1.2023,0.0,2,1,2
747,510,0.1237,-1.2037,0.0,2,1,2
267,1068,0.1332,-0.7785,0.0,2,1,2
72,510,0.0773,-1.2242,0.0,2,1,2
119,158,0.052,0.71,0.0,2,1,1
1165,508,2.9086,-2.282,0.0,2,2,2
242,403,0.0714,-2.3259,0.0,2,1,2
87,526,0.0687,-0.5811,0.0,2,1,2
26,526,0.0689,-0.5811,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
219,403,0.0731,-2.3259,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
14,526,0.0671,-0.5808,0.0,2,1,2
97,582,0.0961,-1.0813,0.0,2,1,2
484,158,0.0517,0.4985,0.0,2,1,1
4065,510,0.3673,-1.2004,0.0,2,1,2
395,158,0.0511,0.4855,0.0,2,1,1
1261,508,0.1882,-2.2805,0.0,2,2,2
1970,1068,0.4053,-0.7808,0.0,2,1,2
16,526,0.0647,-0.5663,0.0,2,1,2
970,150,0.0695,-2.649,0.0,2,1,2
19,526,0.0587,-0.5813,0.0,2,1,2
112,582,0.0833,-1.0875,0.0,2,1,2
123,582,0.0782,-1.0887,0.0,2,1,2
11,100,0.0469,-0.3053,0.0,2,1,2
29,526,0.064,-0.5811,0.0,2,1,2
478,150,0.0671,-2.6593,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
373,1068,0.1745,-0.7808,0.0,2,1,2
106,526,0.0684,-0.5812,0.0,2,1,2
28,526,0.0682,-0.5812,0.0,2,1,2
1145,508,0.169,-2.2805,0.0,2,2,2
1601,150,0.0827,-2.648,0.0,2,1,2
127,100,0.043,-0.3064,0.0,2,1,2
274,158,0.0596,-0.3183,0.0,2,1,2
1012,150,0.0761,-2.6591,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
1656,508,0.1208,-2.2754,0.0,2,2,2
1063,510,0.1594,-1.2004,0.0,2,1,2
163,526,0.072,-0.5814,0.0,2,1,2
851,150,0.0749,-2.6581,0.0,2,1,2
17,526,0.0739,-0.5794,0.0,2,1,2
29,526,0.0649,-0.577,0.0,2,1,2
1532,150,0.0835,-2.6574,0.0,2,1,2
99,158,0.0464,-0.318,0.0,2,1,2
706,150,0.0724,-2.6531,0.0,2,1,2
49,526,0.0682,-0.5813,0.0,2,1,2
70,526,0.0674,-0.5805,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
2875,150,0.1152,-2.6567,0.0,2,1,2
107,158,0.0461,-0.3178,0.0,2,1,2
25,526,0.0648,-0.5813,0.0,2,1,2
59,526,0.0656,-0.5811,0.0,2,1,2
9,526,0.0575,-0.5811,0.0,2,1,2
992,150,0.0869,-2.6584,0.0,2,1,2
64,526,0.0699,-0.5815,0.0,2,1,2
133,526,0.0661,-0.5811,0.0,2,1,2
33,526,0.0755,-0.5812,0.0,2,1,2
47,526,0.0917,-0.5812,0.0,2,1,2
11,526,0.0566,-0.5688,0.0,2,1,2
433,158,0.0518,-0.3183,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
26,526,0.0708,-0.5752,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
448,510,0.1045,-1.1619,0.0,2,1,2
9,100,0.0536,-0.2845,0.0,2,1,2
764,510,0.1196,-1.1591,0.0,2,1,2
303,403,0.089,-2.3173,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
290,510,0.0879,-1.1484,0.0,2,1,2
184,1068,0.1268,-0.7807,0.0,2,1,2
747,150,0.0642,-2.6583,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
120,582,0.0816,-1.0813,0.0,2,1,2
61,526,0.0593,-0.5813,0.0,2,1,2
3654,510,0.3566,-1.1996,0.0,2,1,2
250,1068,0.1523,-0.7793,0.0,2,1,2
21,526,0.0694,-0.5799,0.0,2,1,2
55,510,0.0748,-1.218,0.0,2,1,2
1927,403,0.1889,-2.3146,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
1176,508,0.6461,-2.282,0.0,2,2,2
155,1068,0.1117,-0.7791,0.0,2,1,2
414,150,0.0626,-2.6607,0.0,2,1,2
605,403,0.0835,-2.3259,0.0,2,1,2
60,526,0.067,-0.5815,0.0,2,1,2
485,150,0.0617,-2.659,0.0,2,1,2
795,403,0.0863,-2.3259,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
1005,150,0.0779,-2.6588,0.0,2,1,2
1141,508,0.2308,-2.2822,0.0,2,2,2
55,100,0.0474,-0.3084,0.0,2,1,2
810,150,0.0811,-2.6567,0.0,2,1,2
298,158,0.052,-0.3175,0.0,2,1,2
781,150,0.075,-2.6577,0.0,2,1,2
3795,150,0.1338,-2.6584,0.0,2,1,2
6,526,0.0676,-0.5809,0.0,2,1,2
232,582,0.0924,-1.0867,0.0,2,1,2
1125,582,0.1808,-1.0887,0.0,2,1,2
806,510,0.1187,-1.2014,0.0,2,1,2
18,526,0.0725,-0.5806,0.0,2,1,2
113,526,0.0691,-0.5815,0.0,2,1,2
895,510,0.1379,-1.2021,0.0,2,1,2
929,1068,0.255,-0.7804,0.0,2,1,2
41,526,0.0824,-0.5808,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
1417,1068,0.3245,-0.7808,0.0,2,1,2
88,526,0.0679,-0.5805,0.0,2,1,2
56,526,0.0565,-0.581,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
45,510,0.0776,-1.2244,0.0,2,1,2
510,150,0.0625,-2.652,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
69,158,0.0472,-0.3169,0.0,2,1,2
21,100,0.0441,-0.2996,0.0,2,1,2
108,526,0.0686,-0.5811,0.0,2,1,2
8,526,0.0772,-0.5702,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
427,150,0.0597,-2.6592,0.0,2,1,2
133,526,0.0668,-0.5813,0.0,2,1,2
617,150,0.0723,-2.6568,0.0,2,1,2
63,526,0.0774,-0.5814,0.0,2,1,2
114,158,0.0459,0.4549,0.0,2,1,1
968,150,0.0758,-2.6588,0.0,2,1,2
8,526,0.0663,-0.5727,0.0,2,1,2
62,526,0.0621,-0.5814,0.0,2,1,2
82,526,0.0672,-0.5814,0.0,2,1,2
13,100,0.0762,-0.2688,0.0,2,1,2
89,526,0.0657,-0.5814,0.0,2,1,2
1136,508,0.4297,-2.2815,0.0,2,2,2
4040,510,0.3586,-1.2044,0.0,2,1,2
8,526,0.09,-0.5808,0.0,2,1,2
29,526,0.0669,-0.5767,0.0,2,1,2
59,510,0.0808,-1.2216,0.0,2,1,2
71,526,0.0649,-0.5806,0.0,2,1,2
311,1068,0.1867,-0.7801,0.0,2,1,2
1196,508,7.6051,-2.2811,0.0,2,2,2
1150,508,6.816,-2.2817,0.0,2,2,2
26,526,0.0736,-0.5811,0.0,2,1,2
51,158,0.046,0.7922,0.0,2,1,1
2586,403,0.2382,-2.3175,0.0,2,1,2
85,526,0.0651,-0.5814,0.0,2,1,2
7795,582,0.8914,-1.0887,0.0,2,1,2
837,510,0.1491,-1.1791,0.0,2,1,2
810,150,0.0794,-2.6548,0.0,2,1,2
7,526,0.0682,-0.5737,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
68,526,0.0682,-0.5814,0.0,2,1,2
106,100,0.0443,-0.2942,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
10,526,0.0648,-0.5802,0.0,2,1,2
1081,508,0.171,-2.2813,0.0,2,2,2
382,510,0.1031,-1.2009,0.0,2,1,2
1011,510,0.1491,-1.2031,0.0,2,1,2
11,100,0.0408,-0.3124,0.0,2,1,2
661,150,0.0618,-2.6607,0.0,2,1,2
8,526,0.0636,-0.5785,0.0,2,1,2
1483,510,0.1668,-1.2032,0.0,2,1,2
1122,403,0.1322,-2.3203,0.0,2,1,2
1104,150,0.0973,-2.6546,0.0,2,1,2
105,526,0.0608,-0.5813,0.0,2,1,2
64,158,0.0466,0.6337,0.0,2,1,1
9,100,0.0554,-0.27,0.0,2,1,2
142,526,0.0696,-0.5814,0.0,2,1,2
1222,508,4.2682,-2.2822,0.0,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
32,526,0.066,-0.5811,0.0,2,1,2
7,526,0.0774,-0.5727,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
13,526,0.0621,-0.5724,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
15,100,0.042,-0.2917,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
143,526,0.0677,-0.5812,0.0,2,1,2
1153,508,0.1669,-2.2805,0.0,2,2,2
1837,403,0.2087,-2.3177,0.0,2,1,2
32,526,0.0591,-0.5808,0.0,2,1,2
152,526,0.0794,-0.5814,0.0,2,1,2
2190,582,0.2848,-1.0887,0.0,2,1,2
495,403,0.0972,-2.3172,0.0,2,1,2
141,526,0.0768,-0.5812,0.0,2,1,2
48,510,0.0793,-1.2244,0.0,2,1,2
139,158,0.0496,-0.3166,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
958,150,0.0748,-2.6584,0.0,2,1,2
775,403,0.0903,-2.3259,0.0,2,1,2
938,1068,0.2474,-0.7808,0.0,2,1,2
51,526,0.0612,-0.5811,0.0,2,1,2
3,526,0.06,-0.5814,0.0,2,1,2
1255,150,0.0819,-2.6568,0.0,2,1,2
548,582,0.1273,-1.0886,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
155,1068,0.1262,-0.7805,0.0,2,1,2
27,526,0.0605,-0.5814,0.0,2,1,2
18,526,0.0643,-0.5811,0.0,2,1,2
34,158,0.048,0.6483,0.0,2,1,1
38,526,0.0844,-0.5814,0.0,2,1,2
5815,403,0.4084,-2.3259,0.0,2,1,2
81,526,0.0655,-0.5814,0.0,2,1,2
2185,403,0.2314,-2.3114,0.0,2,1,2
574,510,0.1132,-1.1852,0.0,2,1,2
34,526,0.0663,-0.5812,0.0,2,1,2
612,150,0.0686,-2.6602,0.0,2,1,2
82,582,0.0768,-1.0796,0.0,2,1,2
58,526,0.0625,-0.58,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
837,510,0.1303,-1.1983,0.0,2,1,2
217,403,0.0728,-2.3259,0.0,2,1,2
9,100,0.0549,-0.2685,0.0,2,1,2
92,526,0.0676,-0.5809,0.0,2,1,2
1148,508,6.9809,-2.2801,0.0,2,2,2
573,403,0.1097,-2.3171,0.0,2,1,2
54,526,0.0748,-0.5813,0.0,2,1,2
53,158,0.0455,0.4411,0.0,2,1,1
650,582,0.11,-1.0887,0.0,2,1,2
6365,582,0.5998,-1.0887,0.0,2,1,2
4887,582,0.5668,-1.0887,0.0,2,1,2
5909,510,0.5198,-1.2048,0.0,2,1,2
95,158,0.047,-0.3188,0.0,2,1,2
18,526,0.0663,-0.5812,0.0,2,1,2
54,526,0.0633,-0.5812,0.0,2,1,2
756,150,0.0743,-2.6575,0.0,2,1,2
521,510,0.095,-1.2029,0.0,2,1,2
8191,1068,1.7689,-0.7806,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
368,150,0.0611,-2.6572,0.0,2,1,2
477,403,0.093,-2.3182,0.0,2,1,2
10,526,0.0572,-0.5795,0.0,2,1,2
209,582,0.0898,-1.0887,0.0,2,1,2
1278,510,0.168,-1.2002,0.0,2,1,2
44,526,0.0643,-0.5808,0.0,2,1,2
82,526,0.0693,-0.5806,0.0,2,1,2
14,526,0.0734,-0.5779,0.0,2,1,2
95,158,0.0459,0.5778,0.0,2,1,1
61,526,0.0637,-0.5814,0.0,2,1,2
7,526,0.0624,-0.5754,0.0,2,1,2
52,510,0.0745,-1.2197,0.0,2,1,2
1457,150,0.0787,-2.6479,0.0,2,1,2
10,526,0.0556,-0.5813,0.0,2,1,2
313,150,0.0644,-2.6532,0.0,2,1,2
15,526,0.0639,-0.5768,0.0,2,1,2
29,526,0.0701,-0.5791,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
581,510,0.1107,-1.1411,0.0,2,1,2
8047,403,0.5751,-2.3142,0.0,2,1,2
66,526,0.0662,-0.5814,0.0,2,1,2
72,526,0.0656,-0.5793,0.0,2,1,2
391,510,0.108,-1.202,0.0,2,1,2
209,510,0.082,-1.204,0.0,2,1,2
77,526,0.071,-0.5812,0.0,2,1,2
150,582,0.0898,-1.0861,0.0,2,1,2
22,526,0.0651,-0.5792,0.0,2,1,2
5611,510,0.4126,-1.205,0.0,2,1,2
1148,510,0.142,-1.2015,0.0,2,1,2
1768,150,0.0922,-2.6506,0.0,2,1,2
121,158,0.0489,-0.317,0.0,2,1,2
344,1068,0.1922,-0.7803,0.0,2,1,2
393,403,0.0933,-2.3199,0.0,2,1,2
1091,508,5.5511,-2.2819,0.0,2,2,2
9,526,0.066,-0.5706,0.0,2,1,2
103,158,0.0522,-0.3187,0.0,2,1,2
2404,510,0.2381,-1.2032,0.0,2,1,2
1481,510,0.1937,-1.1997,0.0,2,1,2
9,526,0.0693,-0.5735,0.0,2,1,2
596,510,0.1083,-1.2024,0.0,2,1,2
79,158,0.047,0.6228,0.0,2,1,1
0,508,-1.0,-inf,-inf,2,2,2
2025,582,0.2538,-1.0887,0.0,2,1,2
1591,510,0.1983,-1.2031,0.0,2,1,2
89,582,0.0691,-1.0837,0.0,2,1,2
515,510,0.1035,-1.202,0.0,2,1,2
475,510,0.1173,-1.1575,0.0,2,1,2
117,526,0.0777,-0.5815,0.0,2,1,2
1195,508,0.1631,-2.2803,0.0,2,2,2
1181,508,0.1649,-2.2805,0.0,2,2,2
5581,510,0.5204,-1.2044,0.0,2,1,2
460,510,0.1062,-1.1996,0.0,2,1,2
909,150,0.0769,-2.6557,0.0,2,1,2
262,582,0.0954,-1.0869,0.0,2,1,2
2173,403,0.2014,-2.3157,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
2170,1068,0.4548,-0.7807,0.0,2,1,2
215,1068,0.1418,-0.7807,0.0,2,1,2
1175,508,0.1584,-2.2805,0.0,2,2,2
199,1068,0.1461,-0.78,0.0,2,1,2
114,526,0.0707,-0.5813,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
230,403,0.0732,-2.3259,0.0,2,1,2
2592,150,0.1025,-2.6564,0.0,2,1,2
5,100,0.0429,-0.2792,0.0,2,1,2
1230,508,0.6194,-2.281,0.0,2,2,2
134,158,0.0484,-0.3181,0.0,2,1,2
5131,510,0.3728,-1.2032,0.0,2,1,2
115,158,0.0438,0.6919,0.0,2,1,1
499,150,0.0625,-2.6607,0.0,2,1,2
2103,150,0.1108,-2.6589,0.0,2,1,2
111,526,0.0704,-0.5799,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
5080,403,0.4227,-2.3146,0.0,2,1,2
284,158,0.0506,-0.3169,0.0,2,1,2
50,526,0.0626,-0.5814,0.0,2,1,2
4811,150,0.1526,-2.6558,0.0,2,1,2
7,526,0.0642,-0.5724,0.0,2,1,2
2752,403,0.2036,-2.3259,0.0,2,1,2
79,526,0.0693,-0.5814,0.0,2,1,2
27,526,0.0675,-0.5805,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
6,526,0.0537,-0.5801,0.0,2,1,2
15,526,0.0677,-0.5802,0.0,2,1,2
567,403,0.0991,-2.3259,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
301,403,0.0794,-2.3259,0.0,2,1,2
12,526,0.0633,-0.5787,0.0,2,1,2
142,158,0.049,-0.3189,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
639,510,0.0981,-1.1583,0.0,2,1,2
3843,510,0.4126,-1.2046,0.0,2,1,2
80,158,0.0454,-0.3188,0.0,2,1,2
8,526,0.0668,-0.5713,0.0,2,1,2
2598,150,0.1087,-2.6575,0.0,2,1,2
14,100,0.0438,-0.3066,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
37,526,0.0639,-0.5809,0.0,2,1,2
1617,150,0.0879,-2.6588,0.0,2,1,2
6,526,0.1057,-0.5807,0.0,2,1,2
102,526,0.0631,-0.5814,0.0,2,1,2
17,526,0.068,-0.5734,0.0,2,1,2
306,510,0.1088,-1.1456,0.0,2,1,2
438,510,0.1081,-1.203,0.0,2,1,2
6,526,0.0644,-0.5715,0.0,2,1,2
35,526,0.0695,-0.5814,0.0,2,1,2
14,526,0.0607,-0.5808,0.0,2,1,2
79,526,0.0595,-0.5815,0.0,2,1,2
20,526,0.0715,-0.5811,0.0,2,1,2
1083,508,0.2132,-2.2783,0.0,2,2,2
36,526,0.0653,-0.5794,0.0,2,1,2
98,158,0.0531,0.6701,0.0,2,1,1
57,510,0.0777,-1.2226,0.0,2,1,2
34,526,0.0689,-0.5807,0.0,2,1,2
48,158,0.0505,0.609,0.0,2,1,1
70,526,0.0619,-0.5812,0.0,2,1,2
121,526,0.0776,-0.5812,0.0,2,1,2
23,526,0.0612,-0.5798,0.0,2,1,2
132,158,0.0489,-0.3183,0.0,2,1,2
44,158,0.0457,0.5632,0.0,2,1,1
1042,150,0.0809,-2.6581,0.0,2,1,2
771,510,0.1147,-1.2023,0.0,2,1,2
614,510,0.1069,-1.1817,0.0,2,1,2
6928,582,0.7394,-1.0887,0.0,2,1,2
9,526,0.0712,-0.5732,0.0,2,1,2
45,526,0.0753,-0.5812,0.0,2,1,2
751,150,0.0681,-2.6568,0.0,2,1,2
110,158,0.053,-0.3175,0.0,2,1,2
173,158,0.0465,-0.3056,0.0,2,1,2
125,582,0.0912,-1.0865,0.0,2,1,2
252,510,0.0905,-1.1184,0.0,2,1,2
6910,1068,1.4397,-0.7807,0.0,2,1,2
241,1068,0.1323,-0.7797,0.0,2,1,2
14,526,0.061,-0.5814,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
19,526,0.0685,-0.579,0.0,2,1,2
37,526,0.069,-0.5785,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
2203,150,0.0906,-2.6588,0.0,2,1,2
831,150,0.0734,-2.6581,0.0,2,1,2
216,1068,0.1552,-0.7807,0.0,2,1,2
1936,510,0.2623,-1.203,0.0,2,1,2
153,1068,0.1166,-0.7792,0.0,2,1,2
58,526,0.0666,-0.5814,0.0,2,1,2
11,526,0.0619,-0.5687,0.0,2,1,2
57,526,0.0658,-0.5815,0.0,2,1,2
13,100,0.043,-0.3063,0.0,2,1,2
1405,582,0.18,-1.0887,0.0,2,1,2
22,526,0.0709,-0.5802,0.0,2,1,2
388,150,0.0723,-2.6496,0.0,2,1,2
1117,508,0.0917,-2.282,0.0,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
83,526,0.0754,-0.5815,0.0,2,1,2
128,526,0.0652,-0.5806,0.0,2,1,2
17,526,0.0634,-0.5774,0.0,2,1,2
335,1068,0.1764,-0.7799,0.0,2,1,2
10,526,0.068,-0.5807,0.0,2,1,2
1067,508,1.508,-2.2806,0.0,2,2,2
83,158,0.0508,-0.3188,0.0,2,1,2
58,526,0.0658,-0.5803,0.0,2,1,2
1141,508,0.1562,-2.2811,0.0,2,2,2
0,508,-1.0,-inf,-inf,2,2,2
17,526,0.0669,-0.5744,0.0,2,1,2
390,1068,0.166,-0.7807,0.0,2,1,2
55,526,0.0734,-0.5814,0.0,2,1,2
2918,510,0.2379,-1.2033,0.0,2,1,2
470,510,0.1057,-1.1528,0.0,2,1,2
12,100,0.0411,-0.3112,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
27,526,0.0682,-0.5814,0.0,2,1,2
31,526,0.0736,-0.5803,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
73,526,0.0663,-0.5812,0.0,2,1,2
2510,510,0.2284,-1.2002,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
29,526,0.0676,-0.5814,0.0,2,1,2
1080,508,4.2865,-2.2809,0.0,2,2,2
2077,150,0.0953,-2.6583,0.0,2,1,2
8,100,0.0464,-0.3011,0.0,2,1,2
27,526,0.0791,-0.5814,0.0,2,1,2
393,510,0.1008,-1.1516,0.0,2,1,2
27,100,0.0447,-0.3069,0.0,2,1,2
43,526,0.0618,-0.5808,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
648,510,0.1096,-1.1513,0.0,2,1,2
190,158,0.0476,0.4462,0.0,2,1,1
14,526,0.0708,-0.5804,0.0,2,1,2
12,526,0.0633,-0.5787,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
22,526,0.0604,-0.5811,0.0,2,1,2
626,150,0.0638,-2.6548,0.0,2,1,2
46,526,0.0677,-0.5811,0.0,2,1,2
25,526,0.0716,-0.5757,0.0,2,1,2
84,526,0.0649,-0.5814,0.0,2,1,2
30,526,0.0616,-0.5793,0.0,2,1,2
56,158,0.0469,0.6751,0.0,2,1,1
679,150,0.0631,-2.6564,0.0,2,1,2
9772,150,0.2115,-2.6577,0.0,2,1,2
10151,150,0.2272,-2.6575,0.0,2,1,2
8567,403,0.5096,-2.3124,0.0,2,1,2
117,582,0.0821,-1.0844,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
84,526,0.0733,-0.5813,0.0,2,1,2
30,526,0.0616,-0.5815,0.0,2,1,2
15,526,0.0582,-0.5693,0.0,2,1,2
1214,150,0.0804,-2.6583,0.0,2,1,2
259,158,0.05,-0.3172,0.0,2,1,2
12,526,0.0633,-0.5781,0.0,2,1,2
1729,510,0.2235,-1.2012,0.0,2,1,2
29,526,0.0608,-0.5808,0.0,2,1,2
1454,510,0.1981,-1.2032,0.0,2,1,2
674,582,0.1488,-1.0887,0.0,2,1,2
477,403,0.1436,-2.3251,0.0,2,1,2
7,100,0.044,-0.2967,0.0,2,1,2
775,150,0.071,-2.6602,0.0,2,1,2
154,158,0.0489,0.5698,0.0,2,1,1
32,526,0.0738,-0.5814,0.0,2,1,2
37,158,0.0481,0.7892,0.0,2,1,1
670,150,0.0666,-2.6588,0.0,2,1,2
1140,508,0.83,-2.2799,0.0,2,2,2
29,526,0.0667,-0.5792,0.0,2,1,2
66,582,0.0747,-1.0796,0.0,2,1,2
3284,150,0.1225,-2.6588,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
64,510,0.0765,-1.2134,0.0,2,1,2
64,510,0.0788,-1.2228,0.0,2,1,2
1151,508,1.127,-2.2814,0.0,2,2,2
10,526,0.0689,-0.5698,0.0,2,1,2
471,1068,0.1497,-0.7807,0.0,2,1,2
62,526,0.0616,-0.5815,0.0,2,1,2
8,526,0.0675,-0.5803,0.0,2,1,2
75,158,0.0475,-0.3188,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
9,526,0.0575,-0.5811,0.0,2,1,2
42,526,0.0652,-0.5814,0.0,2,1,2
371,1068,0.1688,-0.7807,0.0,2,1,2
27,526,0.0623,-0.5813,0.0,2,1,2
40,526,0.107,-0.5809,0.0,2,1,2
60,526,0.0577,-0.5815,0.0,2,1,2
19,526,0.0641,-0.5809,0.0,2,1,2
475,403,0.0871,-2.3259,0.0,2,1,2
0,508,-1.0,-inf,-inf,2,2,2
81,526,0.0659,-0.5811,0.0,2,1,2
13,526,0.0731,-0.5813,0.0,2,1,2
